ID,Name_English,Countries,Degree_endangerment,Number_speakers,Description_location,endangerment_score,Countries_list,Region,Population,Area_sq_mi,Pop_density,Coastline,Migration,Infant_mortality,GDP,Literacy,Phones,Arable,Crops,Other,Climate,Birthrate,Deathrate,Agriculture,Industry,Service
821,Valley Yokuts,United States of America,Severely endangered,30.0,"Yowlumne (Yawelmani) on the Tule River Reservation, Chukchansi at the Picayune and Table Mountain Rancherias in the foothills northeast of Fresno, and Tachi at the Santa Rosa Rancheria near Lemoore, CA.  ",3,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
240,Warnman,Australia,Severely endangered,30.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
246,Wik Ngencherr,Australia,Severely endangered,30.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
247,Wiradjuri,Australia,Critically endangered,30.0,,4,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
698,Malinaltepec Tlapanec,Mexico,Vulnerable,29.0,Municipalities of Malinaltepec and San Luis Acatlán in the state of Guerrero,1,Mexico,LATIN AMER. & CARIB    ,107449525.0,1972550.0,"54,5","0,47","-4,87","20,91",9000.0,"92,2","181,6","12,99","1,31","85,7",1,"20,69","4,74","0,038","0,259","0,702"
144,Ahtna,United States of America,Critically endangered,25.0,,4,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
2140,Bieria,Vanuatu,Critically endangered,25.0,Epi,4,Vanuatu,OCEANIA                            ,208869.0,12200.0,"17,1","20,72",0,"55,16",2900.0,"53,0","32,6","2,46","7,38","90,16",2,"22,72","7,82","0,26","0,12","0,62"
894,Caddo,United States of America,Critically endangered,25.0,"In Caddo County, Oklahoma, in the vicinity of Anadarko and Binger.",4,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
803,Columbian,United States of America,Critically endangered,25.0,Speakers live on or near the Colville Reservation in Washington.,4,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
727,Iquito,Peru,Critically endangered,25.0,"Departamento de  Loreto,  Provincia de  Maynas, distrito de  Alto Nanay, aldea de  San Antonio de Pintoyaco",4,Peru,LATIN AMER. & CARIB    ,28302603.0,1285220.0,"22,0","0,19","-1,05","31,94",5100.0,"90,9","79,5","2,89","0,4","96,71",1,"20,48","6,23","0,08","0,27","0,65"
619,Kwazá,Brazil,Critically endangered,25.0,,4,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
208,Marrithiyel,Australia,Critically endangered,25.0,,4,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
2554,Massep,Indonesia,Critically endangered,25.0,Irian Jaya,4,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
2556,Mor,Indonesia,Severely endangered,25.0,Irian Jaya,3,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
2006,Pisamira,Colombia,Critically endangered,25.0,"Localidad de Yacayacá, en la orilla derecha del río Vaupés, a unos 35 Km. al sur este de Mitú",4,Colombia,LATIN AMER. & CARIB    ,43593035.0,1138910.0,"38,3","0,28","-0,31","20,97",6300.0,"92,5","176,2","2,42","1,67","95,91",2,"20,48","5,58","0,125","0,342","0,533"
629,Sakurabiat,Brazil,Severely endangered,25.0,,3,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
1107,Surel,Nepal,Critically endangered,25.0,Dolakhā district,4,Nepal,ASIA (EX. NEAR EAST)         ,28287147.0,147181.0,"192,2","0,00",0,"66,98",1400.0,"45,2","15,9","21,68","0,64","77,68",,"30,98","9,31","0,38","0,21","0,41"
776,Upper Kuskokwim,United States of America,Critically endangered,25.0,the Upper Kuskokwim River drainage ,4,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
45,Zumaya,Cameroon,Critically endangered,25.0,,4,Cameroon,SUB-SAHARAN AFRICA                 ,17340702.0,475440.0,"36,5","0,08",0,"68,26",1800.0,"79,0","5,7","12,81","2,58","84,61",1,"33,89","13,47","0,448","0,17","0,382"
837,Kashaya,United States of America,Critically endangered,24.0,Along the California coast near the mouth of the Russian River.,4,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
2037,Kavalan,China,Critically endangered,24.0,Taiwan Province,4,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35",1,"13,25","6,97","0,125","0,473","0,403"
241,Wardaman,Australia,Severely endangered,24.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
848,Washo,United States of America,Severely endangered,24.0,Washoe Tribe of Nevada and California,3,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
200,Kuku Yalanji,Australia,Severely endangered,23.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
445,Sām,Nepal,Severely endangered,23.0,"Saṅkhuvā Sabhā and Bhojpur districts, along Irkhuvā river",3,Nepal,ASIA (EX. NEAR EAST)         ,28287147.0,147181.0,"192,2","0,00",0,"66,98",1400.0,"45,2","15,9","21,68","0,64","77,68",,"30,98","9,31","0,38","0,21","0,41"
990,Southwestern Tlapanec,Mexico,Vulnerable,23.0,"Municipality of Ayutla de los Libres, state of Guerrero",1,Mexico,LATIN AMER. & CARIB    ,107449525.0,1972550.0,"54,5","0,47","-4,87","20,91",9000.0,"92,2","181,6","12,99","1,31","85,7",1,"20,69","4,74","0,038","0,259","0,702"
165,Alawa,Australia,Critically endangered,22.0,,4,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
2263,Tobian,Palau,Critically endangered,22.0,Tabi (Hatobohei) Island,4,Palau,OCEANIA                            ,20579.0,458.0,"44,9","331,66","2,85","14,84",9000.0,"92,0","325,6","8,7","4,35","86,95",2,"18,03","6,8","0,062","0,12","0,818"
1769,Bara (Brazil),Brazil,Vulnerable,21.0,,1,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
1265,Ixcatec,Mexico,Critically endangered,21.0,"Locality of Santa María Ixcatlán in the municipality of Santa María Ixcatlán, state of Oaxaca",4,Mexico,LATIN AMER. & CARIB    ,107449525.0,1972550.0,"54,5","0,47","-4,87","20,91",9000.0,"92,2","181,6","12,99","1,31","85,7",1,"20,69","4,74","0,038","0,259","0,702"
685,Añu,Venezuela (Bolivarian Republic of),Critically endangered,20.0,"Sinamaica, Santa Rosa de Agua, El Moján, islas de Toas y San Carlos (northwest of Zulia state, Venezuela)",4,Venezuela,LATIN AMER. & CARIB    ,25730435.0,912050.0,"28,2","0,31","-0,04","22,2",4800.0,"93,4","140,1","2,95","0,92","96,13",2,"18,71","4,92","0,04","0,419","0,541"
2176,Barzani Jewish Neo-Aramaic (Israel),Israel,Critically endangered,20.0,Jerusalem and vicinity.  Population originally immigrated from the province of Irbil in Iraqi Kurdistan.,4,Israel,NEAR EAST                          ,6352117.0,20770.0,"305,8","1,31","0,68","7,03",19800.0,"95,4","462,3","16,39","4,17","79,44",3,"17,97","6,18","0,026","0,317","0,657"
1315,Bom,Sierra Leone,Severely endangered,20.0,,3,Sierra Leone,SUB-SAHARAN AFRICA                 ,6005250.0,71740.0,"83,7","0,56",0,"143,64",500.0,"31,4","4,0","6,98","0,89","92,13",2,"45,76","23,03","0,49","0,31","0,21"
171,Bundjalung,Australia,Severely endangered,20.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
1991,Chung (Cambodia),Cambodia,Critically endangered,20.0,,4,Cambodia,ASIA (EX. NEAR EAST)         ,13881427.0,181040.0,"76,7","0,24",0,"71,48",1900.0,"69,4","2,6","20,96","0,61","78,43",2,"26,9","9,06","0,35","0,3","0,35"
2531,Dusner,Indonesia,Critically endangered,20.0,Irian Jaya,4,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
472,Forest Enets,Russian Federation,Critically endangered,20.0,the village of Potapovo in Dudinka County in the former Taymyr (Dolgan and Nenets) Autonomous District,4,Russia,C.W. OF IND. STATES ,142893540.0,17075200.0,"8,4","0,22","1,02","15,39",8900.0,"99,6","280,6","7,33","0,11","92,56",,"9,95","14,65","0,054","0,371","0,575"
2534,Foya,Indonesia,Critically endangered,20.0,"Upper Bu River, Irian Jaya",4,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
2108,Hermit,Papua New Guinea,Critically endangered,20.0,Manus,4,Papua New Guinea,OCEANIA                            ,5670544.0,462840.0,"12,3","1,11",0,"51,45",2200.0,"64,6","10,9","0,46","1,44","98,1",2,"29,36","7,25","0,353","0,381","0,266"
192,Jawoyn,Australia,Severely endangered,20.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
1940,Kamasa,Papua New Guinea,Critically endangered,20.0,Morobe,4,Papua New Guinea,OCEANIA                            ,5670544.0,462840.0,"12,3","1,11",0,"51,45",2200.0,"64,6","10,9","0,46","1,44","98,1",2,"29,36","7,25","0,353","0,381","0,266"
2040,Kanakanabu,China,Critically endangered,20.0,Taiwan Province,4,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35",1,"13,25","6,97","0,125","0,473","0,403"
2542,Kembra,Indonesia,Critically endangered,20.0,Irian Jaya,4,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
452,Kilen,"China, Russian Federation",Critically endangered,20.0,"Raohe County in the northeast of Heilongjiang Province, China; possibly also Pozharskoye County in Maritime (Primor’ye) Region, the Russian Federation",4,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35",1,"13,25","6,97","0,125","0,473","0,403"
452,Kilen,"China, Russian Federation",Critically endangered,20.0,"Raohe County in the northeast of Heilongjiang Province, China; possibly also Pozharskoye County in Maritime (Primor’ye) Region, the Russian Federation",4,Russia,C.W. OF IND. STATES ,142893540.0,17075200.0,"8,4","0,22","1,02","15,39",8900.0,"99,6","280,6","7,33","0,11","92,56",,"9,95","14,65","0,054","0,371","0,575"
1316,Kim,Sierra Leone,Critically endangered,20.0,,4,Sierra Leone,SUB-SAHARAN AFRICA                 ,6005250.0,71740.0,"83,7","0,56",0,"143,64",500.0,"31,4","4,0","6,98","0,89","92,13",2,"45,76","23,03","0,49","0,31","0,21"
183,Koko Bera,Australia,Severely endangered,20.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
1806,Kulina Páno,Brazil,Severely endangered,20.0,,3,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
621,Leco,Bolivia (Plurinational State of),Critically endangered,20.0,On Guanay and Coroico rivers (department of La Paz).,4,Bolivia,LATIN AMER. & CARIB    ,8989046.0,1098580.0,"8,2","0,00","-1,32","53,11",2400.0,"87,2","71,9","2,67","0,19","97,14",1,"23,3","7,53","0,128","0,352","0,52"
2599,Loun,Indonesia,Critically endangered,20.0,"West Seram Island, Maluku",4,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
2550,Mander,Indonesia,Critically endangered,20.0,Irian Jaya,4,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
205,Mangarla,Australia,Critically endangered,20.0,,4,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
207,Maringarr,Australia,Critically endangered,20.0,,4,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
2036,Nataoran,China,Critically endangered,20.0,Taiwan Province,4,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35",1,"13,25","6,97","0,125","0,473","0,403"
824,Nez Perce,United States of America,Critically endangered,20.0,"The Upriver dialect is spoken by a handful of elders at Kamiah and Lapwai on the Nez Perce Reservation in north-central Idaho, and several more on the Colville Reservation in eastern Washington.  The Downriver dialect is mainly preserved by a few speakers on the Umatilla Reservation in Oregon ",4,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
2648,Nisvai,Vanuatu,Critically endangered,20.0,Malekula,4,Vanuatu,OCEANIA                            ,208869.0,12200.0,"17,1","20,72",0,"55,16",2900.0,"53,0","32,6","2,46","7,38","90,16",2,"22,72","7,82","0,26","0,12","0,62"
227,Nyamal,Australia,Severely endangered,20.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
229,Nyikina,Australia,Severely endangered,20.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
860,Panamint,United States of America,Critically endangered,20.0,"Communities are located in Lone Pine, Death Valley, and Darwin, California and Beatty, Nevada.",4,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
400,Pite Saami,"Norway, Sweden",Critically endangered,20.0,originally most parts of Arjeplog County in Norrbotten Province (Pite Lappmark) in Sweden and adjacent area in Norway,4,Norway,WESTERN EUROPE                     ,4610820.0,323802.0,"14,2","7,77","1,74","3,7",37800.0,"100,0","461,7","2,87",0,"97,13",3,"11,46","9,4","0,021","0,415","0,564"
400,Pite Saami,"Norway, Sweden",Critically endangered,20.0,originally most parts of Arjeplog County in Norrbotten Province (Pite Lappmark) in Sweden and adjacent area in Norway,4,Sweden,WESTERN EUROPE                     ,9016596.0,449964.0,"20,0","0,72","1,67","2,77",26800.0,"99,0","715,0","6,54","0,01","93,45",3,"10,27","10,31","0,011","0,282","0,707"
650,Qawasqar,Chile,Critically endangered,20.0,"Puerto Edén, on Wellington Island, Magallanes region, Chile",4,Chile,LATIN AMER. & CARIB    ,16134219.0,756950.0,"21,3","0,85",0,"8,8",9900.0,"96,2","213,0","2,65","0,42","96,93",3,"15,23","5,81","0,06","0,493","0,447"
2230,Red Gelao (Viet Nam),Viet Nam,Critically endangered,20.0,,4,Vietnam,ASIA (EX. NEAR EAST)         ,84402966.0,329560.0,"256,1","1,05","-0,45","25,95",2500.0,"90,3","187,7","19,97","5,95","74,08",2,"16,86","6,22","0,209","0,41","0,381"
23,Somyev,"Cameroon, Nigeria",Critically endangered,20.0,,4,Cameroon,SUB-SAHARAN AFRICA                 ,17340702.0,475440.0,"36,5","0,08",0,"68,26",1800.0,"79,0","5,7","12,81","2,58","84,61",1,"33,89","13,47","0,448","0,17","0,382"
23,Somyev,"Cameroon, Nigeria",Critically endangered,20.0,,4,Nigeria,SUB-SAHARAN AFRICA                 ,131859731.0,923768.0,"142,7","0,09","0,26","98,8",900.0,"68,0","9,3","31,29","2,96","65,75",1,"40,43","16,94","0,269","0,487","0,244"
419,Ume Saami,Sweden,Critically endangered,20.0,"Arvidsjaur County and the southeastern corner of Arjeplog County in Norrbotten Province (Pite Lappmark) and Malå and Sorsele counties and the northern Tärna region in Storuman County in Västerbotten Province (Lycksele Lappmark), Sweden; formerly also Rana County in Nordland Province, Norway",4,Sweden,WESTERN EUROPE                     ,9016596.0,449964.0,"20,0","0,72","1,67","2,77",26800.0,"99,0","715,0","6,54","0,01","93,45",3,"10,27","10,31","0,011","0,282","0,707"
2575,Usku,Indonesia,Critically endangered,20.0,Irian Jaya,4,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
423,Vote,Russian Federation,Critically endangered,20.0,"Kingisepp County in the west of St. Petersburg (Leningrad) Province, concentrated in the villages of Krakol’e (Jõgõperä) and Peski-Luzhitsy (Liivtšülä-Luuditsa), until recently also in Kotly (Kattila) and Mezhniki (Rajo), which belong to the area of the Western dialect; the last speakers of Eastern Vote, in Icipino (Itšäpäivä), died probably in the 1960s, and those of the distinct, Ingrian-influenced dialect of Kurovitsy (Kukkusi) in the 1980s",4,Russia,C.W. OF IND. STATES ,142893540.0,17075200.0,"8,4","0,22","1,02","15,39",8900.0,"99,6","280,6","7,33","0,11","92,56",,"9,95","14,65","0,054","0,371","0,575"
244,Wajarri,Australia,Severely endangered,20.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
238,Wambaya,Australia,Critically endangered,20.0,,4,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
1857,Warekena (Brazil),Brazil,Critically endangered,20.0,,4,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
